ID,Brand,Model,Year,Cost,Odometer,City,Registration Date,Cost_Per_KM,RegistrationYear,PriceCategory,ModelCleaned,price_segment,vehicle_type,vehicle_type_standardized
5203,BMW,Model B,1999,15000.0,200000.0,Munich,2022-02-04 00:00:00,0.075,2022,Mid-Range,Model B,High,Sedan,Sedan
5204,Mercedes,Model D,1990,5000.0,100000.0,Munich,2021-01-21 00:00:00,0.05,2021,Budget,Model D,Medium,Convertible,Convertible
5205,Ford,Model D,2006,25000.0,200000.0,Hamburg,2020-03-19 00:00:00,0.125,2020,Premium,Model D,High,Hatchback,Hatchback
5206,BMW,Model A,2017,20000.0,100000.0,Hamburg,2018-06-08 00:00:00,0.2,2018,Premium,Model A,High,Wagon,Wagon
5207,Volkswagen,Model B,2016,15000.0,50000.0,Berlin,2018-11-07 00:00:00,0.3,2018,Mid-Range,Model B,High,SUV,Sport Utility
5208,Ford,Model D,2014,25000.0,200000.0,Frankfurt,2013-03-26 00:00:00,0.125,2013,Premium,Model D,High,Sedan,Sedan
5209,Mercedes,Model D,1992,10000.0,100000.0,Cologne,2017-06-10 00:00:00,0.1,2017,Mid-Range,Model D,Medium,Convertible,Convertible
5210,Ford,Model C,2018,20000.0,124920.90583631671,Cologne,2015-11-14 00:00:00,0.16010130463035474,2015,Premium,Model C,High,Hatchback,Hatchback
5211,Volkswagen,Model D,1999,10000.0,200000.0,Frankfurt,2022-10-20 00:00:00,0.05,2022,Mid-Range,Model D,Medium,Wagon,Wagon
5212,Ford,Model A,1990,25000.0,200000.0,Munich,2017-05-30 00:00:00,0.125,2017,Premium,Model A,High,SUV,Sport Utility
5213,Mercedes,Model D,1990,15000.0,100000.0,Cologne,2022-06-09 00:00:00,0.15,2022,Mid-Range,Model D,High,Sedan,Sedan
5214,BMW,Model B,2021,20000.0,50000.0,Berlin,2010-10-14 00:00:00,0.4,2010,Premium,Model B,High,Convertible,Convertible
5215,Mercedes,Model B,2011,5000.0,200000.0,Hamburg,2011-09-28 00:00:00,0.025,2011,Budget,Model B,Medium,Hatchback,Hatchback
5216,BMW,Model A,2008,10000.0,100000.0,Frankfurt,2010-05-08 00:00:00,0.1,2010,Mid-Range,Model A,Medium,Wagon,Wagon
5217,Audi,Model D,1995,5000.0,50000.0,Munich,2016-04-19 00:00:00,0.1,2016,Budget,Model D,Medium,SUV,Sport Utility
5218,Mercedes,Model D,2004,25000.0,100000.0,Frankfurt,2011-03-02 00:00:00,0.25,2011,Premium,Model D,High,Sedan,Sedan
5219,Mercedes,Model D,1992,15000.0,50000.0,Frankfurt,2023-06-16 00:00:00,0.3,2023,Mid-Range,Model D,High,Convertible,Convertible
5220,Volkswagen,Model D,2011,10000.0,150000.0,Frankfurt,2012-05-01 00:00:00,0.06666666666666667,2012,Mid-Range,Model D,Medium,Hatchback,Hatchback
5221,Ford,Model D,2018,10000.0,200000.0,Berlin,2010-12-12 00:00:00,0.05,2010,Mid-Range,Model D,Medium,Wagon,Wagon
5222,BMW,Model B,2003,15000.0,150000.0,Munich,2017-05-17 00:00:00,0.1,2017,Mid-Range,Model B,High,SUV,Sport Utility
5223,BMW,Model C,2019,15000.0,100000.0,Hamburg,2010-02-23 00:00:00,0.15,2010,Mid-Range,Model C,High,Sedan,Sedan
5224,Volkswagen,Model B,2004,15000.0,150000.0,Berlin,2012-08-01 00:00:00,0.1,2012,Mid-Range,Model B,High,Convertible,Convertible
5225,Volkswagen,Model C,2018,25000.0,50000.0,Cologne,2018-06-08 00:00:00,0.5,2018,Premium,Model C,High,Hatchback,Hatchback
5226,Ford,Model B,2003,15000.0,124920.90583631671,Frankfurt,2017-02-28 00:00:00,0.12007597847276605,2017,Mid-Range,Model B,High,Wagon,Wagon
5227,Ford,Model A,1992,15000.0,150000.0,Cologne,2015-09-13 00:00:00,0.1,2015,Mid-Range,Model A,High,SUV,Sport Utility
5228,Mercedes,Model D,2011,10000.0,100000.0,Frankfurt,2010-06-02 00:00:00,0.1,2010,Mid-Range,Model D,Medium,Sedan,Sedan
5229,Audi,Model C,2022,25000.0,200000.0,Frankfurt,2020-12-09 00:00:00,0.125,2020,Premium,Model C,High,Convertible,Convertible
5230,Ford,Model B,2012,25000.0,150000.0,Munich,2020-04-04 00:00:00,0.16666666666666666,2020,Premium,Model B,High,Hatchback,Hatchback
5231,Volkswagen,Model C,1996,15000.0,150000.0,Hamburg,2015-11-30 00:00:00,0.1,2015,Mid-Range,Model C,High,Wagon,Wagon
5232,Ford,Model D,2009,15000.0,124920.90583631671,Berlin,2011-01-15 00:00:00,0.12007597847276605,2011,Mid-Range,Model D,High,SUV,Sport Utility
5233,BMW,Model A,1996,5000.0,100000.0,Berlin,2013-09-23 00:00:00,0.05,2013,Budget,Model A,Medium,Sedan,Sedan
5234,Audi,Model D,2006,10000.0,150000.0,Hamburg,2016-05-20 00:00:00,0.06666666666666667,2016,Mid-Range,Model D,Medium,Convertible,Convertible
5235,Mercedes,Model B,2021,10000.0,200000.0,Frankfurt,2010-07-01 00:00:00,0.05,2010,Mid-Range,Model B,Medium,Hatchback,Hatchback
5236,BMW,Model B,2004,25000.0,50000.0,Cologne,2018-06-11 00:00:00,0.5,2018,Premium,Model B,High,Wagon,Wagon
5237,BMW,Model C,2002,10000.0,200000.0,Munich,2010-08-02 00:00:00,0.05,2010,Mid-Range,Model C,Medium,SUV,Sport Utility
5238,Audi,Model A,1992,10000.0,150000.0,Berlin,2022-04-07 00:00:00,0.06666666666666667,2022,Mid-Range,Model A,Medium,Sedan,Sedan
5239,Mercedes,Model A,2014,15000.0,150000.0,Berlin,2022-09-07 00:00:00,0.1,2022,Mid-Range,Model A,High,Convertible,Convertible
5240,Volkswagen,Model B,2021,20000.0,124920.90583631671,Frankfurt,2014-09-02 00:00:00,0.16010130463035474,2014,Premium,Model B,High,Hatchback,Hatchback
5241,Mercedes,Model C,2005,5000.0,100000.0,Cologne,2013-05-29 00:00:00,0.05,2013,Budget,Model C,Medium,Wagon,Wagon
5242,Ford,Model D,1990,5000.0,124920.90583631671,Berlin,2013-04-30 00:00:00,0.040025326157588685,2013,Budget,Model D,Medium,SUV,Sport Utility
5243,BMW,Model D,1992,15000.0,200000.0,Hamburg,2017-12-18 00:00:00,0.075,2017,Mid-Range,Model D,High,Sedan,Sedan
5244,Ford,Model B,2009,15000.0,100000.0,Munich,2013-02-21 00:00:00,0.15,2013,Mid-Range,Model B,High,Convertible,Convertible
5245,Volkswagen,Model B,2017,20000.0,124920.90583631671,Cologne,2017-11-21 00:00:00,0.16010130463035474,2017,Premium,Model B,High,Hatchback,Hatchback
5246,Ford,Model D,2011,5000.0,150000.0,Munich,2016-02-05 00:00:00,0.03333333333333333,2016,Budget,Model D,Medium,Wagon,Wagon
5247,Mercedes,Model D,1990,15000.0,100000.0,Munich,2010-01-28 00:00:00,0.15,2010,Mid-Range,Model D,High,SUV,Sport Utility
5248,Ford,Model D,2003,10000.0,50000.0,Munich,2018-05-25 00:00:00,0.2,2018,Mid-Range,Model D,Medium,Sedan,Sedan
5249,Volkswagen,Model C,2004,25000.0,50000.0,Hamburg,2016-02-23 00:00:00,0.5,2016,Premium,Model C,High,Convertible,Convertible
5250,Volkswagen,Model A,2021,20000.0,200000.0,Hamburg,2023-01-14 00:00:00,0.1,2023,Premium,Model A,High,Hatchback,Hatchback
5251,Volkswagen,Model B,2007,20000.0,124920.90583631671,Hamburg,2017-11-20 00:00:00,0.16010130463035474,2017,Premium,Model B,High,Wagon,Wagon
5252,Mercedes,Model B,2011,25000.0,200000.0,Munich,2012-12-07 00:00:00,0.125,2012,Premium,Model B,High,SUV,Sport Utility
5253,Volkswagen,Model C,2005,10000.0,50000.0,Hamburg,2015-11-02 00:00:00,0.2,2015,Mid-Range,Model C,Medium,Sedan,Sedan
5254,BMW,Model D,2000,5000.0,150000.0,Frankfurt,2021-12-21 00:00:00,0.03333333333333333,2021,Budget,Model D,Medium,Convertible,Convertible
5255,Volkswagen,Model C,1996,20000.0,150000.0,Munich,2015-12-18 00:00:00,0.13333333333333333,2015,Premium,Model C,High,Hatchback,Hatchback
5256,Ford,Model D,1998,15000.0,150000.0,Frankfurt,2016-09-10 00:00:00,0.1,2016,Mid-Range,Model D,High,Wagon,Wagon
5257,Ford,Model B,1990,15000.0,150000.0,Berlin,2020-05-19 00:00:00,0.1,2020,Mid-Range,Model B,High,SUV,Sport Utility
5258,Ford,Model A,1997,15000.0,150000.0,Cologne,2021-07-23 00:00:00,0.1,2021,Mid-Range,Model A,High,Sedan,Sedan
5259,Mercedes,Model C,2000,25000.0,50000.0,Berlin,2019-12-21 00:00:00,0.5,2019,Premium,Model C,High,Convertible,Convertible
5260,Ford,Model D,1994,20000.0,100000.0,Munich,2010-11-18 00:00:00,0.2,2010,Premium,Model D,High,Hatchback,Hatchback
5261,Mercedes,Model B,2018,5000.0,150000.0,Frankfurt,2016-04-13 00:00:00,0.03333333333333333,2016,Budget,Model B,Medium,Wagon,Wagon
5262,Mercedes,Model A,1995,25000.0,100000.0,Frankfurt,2023-04-23 00:00:00,0.25,2023,Premium,Model A,High,SUV,Sport Utility
5263,Volkswagen,Model C,2001,15000.0,150000.0,Cologne,2020-11-28 00:00:00,0.1,2020,Mid-Range,Model C,High,Sedan,Sedan
5264,BMW,Model C,1996,5000.0,200000.0,Munich,2016-08-20 00:00:00,0.025,2016,Budget,Model C,Medium,Convertible,Convertible
5265,Volkswagen,Model B,2001,15000.0,124920.90583631671,Munich,2012-08-19 00:00:00,0.12007597847276605,2012,Mid-Range,Model B,High,Hatchback,Hatchback
5266,Volkswagen,Model C,2022,20000.0,100000.0,Hamburg,2012-06-09 00:00:00,0.2,2012,Premium,Model C,High,Wagon,Wagon
5267,Mercedes,Model B,2008,10000.0,124920.90583631671,Munich,2011-11-28 00:00:00,0.08005065231517737,2011,Mid-Range,Model B,Medium,SUV,Sport Utility
5268,Mercedes,Model C,2008,15000.0,50000.0,Berlin,2014-10-18 00:00:00,0.3,2014,Mid-Range,Model C,High,Sedan,Sedan
5269,Ford,Model A,2010,15000.0,200000.0,Frankfurt,2011-06-28 00:00:00,0.075,2011,Mid-Range,Model A,High,Convertible,Convertible
5270,Ford,Model A,2008,5000.0,150000.0,Frankfurt,2021-07-08 00:00:00,0.03333333333333333,2021,Budget,Model A,Medium,Hatchback,Hatchback
5271,Volkswagen,Model C,1998,20000.0,150000.0,Hamburg,2010-04-27 00:00:00,0.13333333333333333,2010,Premium,Model C,High,Wagon,Wagon
5272,Audi,Model B,2011,5000.0,50000.0,Munich,2014-01-26 00:00:00,0.1,2014,Budget,Model B,Medium,SUV,Sport Utility
5273,Audi,Model D,2008,20000.0,100000.0,Cologne,2018-09-20 00:00:00,0.2,2018,Premium,Model D,High,Sedan,Sedan
5274,Ford,Model C,2000,15000.0,150000.0,Hamburg,2021-07-13 00:00:00,0.1,2021,Mid-Range,Model C,High,Convertible,Convertible
5275,Audi,Model D,2014,10000.0,100000.0,Berlin,2023-12-22 00:00:00,0.1,2023,Mid-Range,Model D,Medium,Hatchback,Hatchback
5276,Ford,Model B,1994,25000.0,150000.0,Berlin,2020-10-22 00:00:00,0.16666666666666666,2020,Premium,Model B,High,Wagon,Wagon
5277,Mercedes,Model D,2020,20000.0,100000.0,Hamburg,2013-02-11 00:00:00,0.2,2013,Premium,Model D,High,SUV,Sport Utility
5278,Volkswagen,Model C,2003,15000.0,124920.90583631671,Hamburg,2011-02-24 00:00:00,0.12007597847276605,2011,Mid-Range,Model C,High,Sedan,Sedan
5279,BMW,Model A,2002,25000.0,100000.0,Frankfurt,2019-04-19 00:00:00,0.25,2019,Premium,Model A,High,Convertible,Convertible
5280,Volkswagen,Model B,2007,25000.0,50000.0,Hamburg,2012-01-16 00:00:00,0.5,2012,Premium,Model B,High,Hatchback,Hatchback
5281,Ford,Model A,1995,10000.0,150000.0,Frankfurt,2019-10-17 00:00:00,0.06666666666666667,2019,Mid-Range,Model A,Medium,Wagon,Wagon
5282,Ford,Model A,2010,5000.0,200000.0,Berlin,2010-12-19 00:00:00,0.025,2010,Budget,Model A,Medium,SUV,Sport Utility
5283,Volkswagen,Model A,1994,5000.0,100000.0,Berlin,2017-01-17 00:00:00,0.05,2017,Budget,Model A,Medium,Sedan,Sedan
5284,Ford,Model C,1991,20000.0,200000.0,Berlin,2021-06-15 00:00:00,0.1,2021,Premium,Model C,High,Convertible,Convertible
5285,Audi,Model B,1995,20000.0,100000.0,Frankfurt,2015-08-26 00:00:00,0.2,2015,Premium,Model B,High,Hatchback,Hatchback
5286,Audi,Model D,1997,20000.0,124920.90583631671,Hamburg,2012-02-05 00:00:00,0.16010130463035474,2012,Premium,Model D,High,Wagon,Wagon
5287,Ford,Model A,1991,5000.0,200000.0,Munich,2022-12-12 00:00:00,0.025,2022,Budget,Model A,Medium,SUV,Sport Utility
5288,Ford,Model D,2012,20000.0,50000.0,Munich,2010-08-03 00:00:00,0.4,2010,Premium,Model D,High,Sedan,Sedan
5289,Audi,Model B,2009,15000.0,200000.0,Cologne,2022-04-03 00:00:00,0.075,2022,Mid-Range,Model B,High,Convertible,Convertible
5290,Ford,Model B,1993,25000.0,100000.0,Cologne,2023-01-28 00:00:00,0.25,2023,Premium,Model B,High,Hatchback,Hatchback
5291,Ford,Model D,2004,15000.0,50000.0,Frankfurt,2010-06-14 00:00:00,0.3,2010,Mid-Range,Model D,High,Wagon,Wagon
5292,Volkswagen,Model D,2019,15000.0,124920.90583631671,Hamburg,2022-02-20 00:00:00,0.12007597847276605,2022,Mid-Range,Model D,High,SUV,Sport Utility
5293,BMW,Model A,2009,20000.0,200000.0,Berlin,2017-07-27 00:00:00,0.1,2017,Premium,Model A,High,Sedan,Sedan
5294,Audi,Model D,2013,15000.0,50000.0,Munich,2010-03-25 00:00:00,0.3,2010,Mid-Range,Model D,High,Convertible,Convertible
5295,Volkswagen,Model D,1998,15000.0,200000.0,Cologne,2020-06-09 00:00:00,0.075,2020,Mid-Range,Model D,High,Hatchback,Hatchback
5296,BMW,Model C,2010,15000.0,124920.90583631671,Hamburg,2021-03-23 00:00:00,0.12007597847276605,2021,Mid-Range,Model C,High,Wagon,Wagon
5297,Ford,Model A,2002,25000.0,124920.90583631671,Munich,2023-09-23 00:00:00,0.2001266307879434,2023,Premium,Model A,High,SUV,Sport Utility
5298,Ford,Model A,1994,10000.0,124920.90583631671,Hamburg,2021-10-29 00:00:00,0.08005065231517737,2021,Mid-Range,Model A,Medium,Sedan,Sedan
5299,Volkswagen,Model B,2003,25000.0,124920.90583631671,Berlin,2012-02-20 00:00:00,0.2001266307879434,2012,Premium,Model B,High,Convertible,Convertible
5300,Ford,Model D,1996,15000.0,50000.0,Frankfurt,2018-11-13 00:00:00,0.3,2018,Mid-Range,Model D,High,Hatchback,Hatchback
5301,Mercedes,Model C,1995,5000.0,50000.0,Munich,2020-04-29 00:00:00,0.1,2020,Budget,Model C,Medium,Wagon,Wagon
5302,Volkswagen,Model B,2001,5000.0,124920.90583631671,Munich,2017-09-23 00:00:00,0.040025326157588685,2017,Budget,Model B,Medium,SUV,Sport Utility
5303,BMW,Model C,2005,15000.0,100000.0,Hamburg,2020-08-21 00:00:00,0.15,2020,Mid-Range,Model C,High,Sedan,Sedan
5304,Volkswagen,Model A,2021,15000.0,50000.0,Hamburg,2022-01-27 00:00:00,0.3,2022,Mid-Range,Model A,High,Convertible,Convertible
5305,Audi,Model D,2000,10000.0,124920.90583631671,Hamburg,2020-03-23 00:00:00,0.08005065231517737,2020,Mid-Range,Model D,Medium,Hatchback,Hatchback
5306,Volkswagen,Model C,1993,25000.0,50000.0,Berlin,2016-06-25 00:00:00,0.5,2016,Premium,Model C,High,Wagon,Wagon
5307,Ford,Model B,2018,5000.0,200000.0,Munich,2019-07-02 00:00:00,0.025,2019,Budget,Model B,Medium,SUV,Sport Utility
5308,Ford,Model A,1998,5000.0,100000.0,Frankfurt,2018-11-13 00:00:00,0.05,2018,Budget,Model A,Medium,Sedan,Sedan
5309,Mercedes,Model C,1999,5000.0,124920.90583631671,Frankfurt,2020-07-13 00:00:00,0.040025326157588685,2020,Budget,Model C,Medium,Convertible,Convertible
5310,Mercedes,Model C,1997,25000.0,100000.0,Frankfurt,2018-07-29 00:00:00,0.25,2018,Premium,Model C,High,Hatchback,Hatchback
5311,Mercedes,Model B,2021,10000.0,50000.0,Hamburg,2010-11-25 00:00:00,0.2,2010,Mid-Range,Model B,Medium,Wagon,Wagon
5312,BMW,Model C,1995,15000.0,50000.0,Berlin,2016-06-16 00:00:00,0.3,2016,Mid-Range,Model C,High,SUV,Sport Utility
5313,Mercedes,Model A,1995,10000.0,200000.0,Hamburg,2014-02-18 00:00:00,0.05,2014,Mid-Range,Model A,Medium,Sedan,Sedan
5314,BMW,Model C,2016,15000.0,124920.90583631671,Frankfurt,2015-10-26 00:00:00,0.12007597847276605,2015,Mid-Range,Model C,High,Convertible,Convertible
5315,Mercedes,Model D,1991,20000.0,124920.90583631671,Berlin,2020-09-19 00:00:00,0.16010130463035474,2020,Premium,Model D,High,Hatchback,Hatchback
5316,BMW,Model D,1998,5000.0,150000.0,Hamburg,2019-05-08 00:00:00,0.03333333333333333,2019,Budget,Model D,Medium,Wagon,Wagon
5317,Volkswagen,Model B,1994,25000.0,200000.0,Cologne,2023-03-07 00:00:00,0.125,2023,Premium,Model B,High,SUV,Sport Utility
5318,Volkswagen,Model D,2003,15000.0,100000.0,Cologne,2018-12-26 00:00:00,0.15,2018,Mid-Range,Model D,High,Sedan,Sedan
5319,Ford,Model D,1999,10000.0,124920.90583631671,Berlin,2017-07-20 00:00:00,0.08005065231517737,2017,Mid-Range,Model D,Medium,Convertible,Convertible
5320,BMW,Model C,1996,25000.0,150000.0,Frankfurt,2019-03-05 00:00:00,0.16666666666666666,2019,Premium,Model C,High,Hatchback,Hatchback
5321,Audi,Model A,2009,10000.0,100000.0,Frankfurt,2010-08-20 00:00:00,0.1,2010,Mid-Range,Model A,Medium,Wagon,Wagon
5322,Ford,Model A,2000,25000.0,50000.0,Frankfurt,2020-12-29 00:00:00,0.5,2020,Premium,Model A,High,SUV,Sport Utility
5323,Volkswagen,Model C,2002,5000.0,50000.0,Frankfurt,2021-07-30 00:00:00,0.1,2021,Budget,Model C,Medium,Sedan,Sedan
5324,BMW,Model D,2006,5000.0,200000.0,Frankfurt,2010-12-25 00:00:00,0.025,2010,Budget,Model D,Medium,Convertible,Convertible
5325,Mercedes,Model C,2022,25000.0,50000.0,Munich,2013-07-31 00:00:00,0.5,2013,Premium,Model C,High,Hatchback,Hatchback
5326,Audi,Model D,1999,15000.0,50000.0,Frankfurt,2012-04-22 00:00:00,0.3,2012,Mid-Range,Model D,High,Wagon,Wagon
5327,Volkswagen,Model D,2002,15000.0,150000.0,Hamburg,2015-11-07 00:00:00,0.1,2015,Mid-Range,Model D,High,SUV,Sport Utility
5328,Ford,Model D,2014,5000.0,100000.0,Berlin,2022-01-01 00:00:00,0.05,2022,Budget,Model D,Medium,Sedan,Sedan
5329,BMW,Model A,2022,25000.0,100000.0,Munich,2023-02-03 00:00:00,0.25,2023,Premium,Model A,High,Convertible,Convertible
5330,Audi,Model B,1999,15000.0,150000.0,Frankfurt,2016-04-17 00:00:00,0.1,2016,Mid-Range,Model B,High,Hatchback,Hatchback
5331,BMW,Model A,2013,5000.0,100000.0,Hamburg,2015-10-22 00:00:00,0.05,2015,Budget,Model A,Medium,Wagon,Wagon
5332,Mercedes,Model D,1994,15000.0,100000.0,Frankfurt,2010-04-17 00:00:00,0.15,2010,Mid-Range,Model D,High,SUV,Sport Utility
5333,Ford,Model C,1999,5000.0,200000.0,Cologne,2010-07-15 00:00:00,0.025,2010,Budget,Model C,Medium,Sedan,Sedan
5334,BMW,Model C,2016,15000.0,124920.90583631671,Berlin,2022-12-26 00:00:00,0.12007597847276605,2022,Mid-Range,Model C,High,Convertible,Convertible
5335,Volkswagen,Model D,2022,20000.0,100000.0,Cologne,2019-07-13 00:00:00,0.2,2019,Premium,Model D,High,Hatchback,Hatchback
5336,Ford,Model B,2017,15000.0,100000.0,Frankfurt,2018-10-09 00:00:00,0.15,2018,Mid-Range,Model B,High,Wagon,Wagon
5337,Volkswagen,Model A,1992,25000.0,100000.0,Cologne,2021-05-22 00:00:00,0.25,2021,Premium,Model A,High,SUV,Sport Utility
5338,BMW,Model A,2020,15000.0,50000.0,Hamburg,2015-11-15 00:00:00,0.3,2015,Mid-Range,Model A,High,Sedan,Sedan
5339,Ford,Model D,2018,25000.0,150000.0,Munich,2019-04-20 00:00:00,0.16666666666666666,2019,Premium,Model D,High,Convertible,Convertible
5340,Volkswagen,Model D,2010,10000.0,200000.0,Hamburg,2011-08-03 00:00:00,0.05,2011,Mid-Range,Model D,Medium,Hatchback,Hatchback
5341,Mercedes,Model B,2021,10000.0,50000.0,Hamburg,2018-08-31 00:00:00,0.2,2018,Mid-Range,Model B,Medium,Wagon,Wagon
5342,Mercedes,Model A,2017,25000.0,150000.0,Berlin,2019-03-01 00:00:00,0.16666666666666666,2019,Premium,Model A,High,SUV,Sport Utility
5343,BMW,Model B,2010,15000.0,200000.0,Berlin,2022-11-19 00:00:00,0.075,2022,Mid-Range,Model B,High,Sedan,Sedan
5344,Ford,Model A,2019,15000.0,50000.0,Cologne,2020-01-12 00:00:00,0.3,2020,Mid-Range,Model A,High,Convertible,Convertible
5345,Audi,Model B,2006,10000.0,200000.0,Frankfurt,2013-11-01 00:00:00,0.05,2013,Mid-Range,Model B,Medium,Hatchback,Hatchback
5346,Ford,Model B,2018,25000.0,100000.0,Cologne,2019-03-22 00:00:00,0.25,2019,Premium,Model B,High,Wagon,Wagon
5347,Mercedes,Model B,1991,25000.0,50000.0,Munich,2017-03-10 00:00:00,0.5,2017,Premium,Model B,High,SUV,Sport Utility
5348,Volkswagen,Model C,2022,25000.0,50000.0,Frankfurt,2017-09-25 00:00:00,0.5,2017,Premium,Model C,High,Sedan,Sedan
5349,Audi,Model C,1993,25000.0,124920.90583631671,Hamburg,2013-06-11 00:00:00,0.2001266307879434,2013,Premium,Model C,High,Convertible,Convertible
5350,BMW,Model C,2014,25000.0,100000.0,Hamburg,2022-08-31 00:00:00,0.25,2022,Premium,Model C,High,Hatchback,Hatchback
5351,Audi,Model A,1994,20000.0,100000.0,Munich,2023-11-18 00:00:00,0.2,2023,Premium,Model A,High,Wagon,Wagon
5352,BMW,Model B,1993,20000.0,50000.0,Frankfurt,2020-03-07 00:00:00,0.4,2020,Premium,Model B,High,SUV,Sport Utility
5353,Audi,Model D,2018,15000.0,50000.0,Munich,2023-03-05 00:00:00,0.3,2023,Mid-Range,Model D,High,Sedan,Sedan
5354,BMW,Model D,1997,15000.0,150000.0,Cologne,2015-04-12 00:00:00,0.1,2015,Mid-Range,Model D,High,Convertible,Convertible
5355,BMW,Model A,2009,10000.0,124920.90583631671,Munich,2013-01-07 00:00:00,0.08005065231517737,2013,Mid-Range,Model A,Medium,Hatchback,Hatchback
5356,Audi,Model A,1995,25000.0,50000.0,Berlin,2023-10-26 00:00:00,0.5,2023,Premium,Model A,High,Wagon,Wagon
5357,Audi,Model D,2021,25000.0,200000.0,Munich,2020-03-15 00:00:00,0.125,2020,Premium,Model D,High,SUV,Sport Utility
5358,BMW,Model B,1994,15000.0,150000.0,Frankfurt,2019-04-06 00:00:00,0.1,2019,Mid-Range,Model B,High,Sedan,Sedan
5359,Mercedes,Model C,2009,10000.0,50000.0,Cologne,2019-11-01 00:00:00,0.2,2019,Mid-Range,Model C,Medium,Convertible,Convertible
5360,Audi,Model A,1993,10000.0,100000.0,Berlin,2017-02-28 00:00:00,0.1,2017,Mid-Range,Model A,Medium,Hatchback,Hatchback
5361,Ford,Model A,2011,15000.0,124920.90583631671,Cologne,2020-03-20 00:00:00,0.12007597847276605,2020,Mid-Range,Model A,High,Wagon,Wagon
5362,Volkswagen,Model A,2022,15000.0,150000.0,Hamburg,2017-09-19 00:00:00,0.1,2017,Mid-Range,Model A,High,SUV,Sport Utility
5363,BMW,Model D,2020,20000.0,200000.0,Berlin,2010-07-22 00:00:00,0.1,2010,Premium,Model D,High,Sedan,Sedan
5364,BMW,Model C,2018,15000.0,150000.0,Munich,2020-12-08 00:00:00,0.1,2020,Mid-Range,Model C,High,Convertible,Convertible
5365,Volkswagen,Model B,1994,10000.0,124920.90583631671,Cologne,2020-06-06 00:00:00,0.08005065231517737,2020,Mid-Range,Model B,Medium,Hatchback,Hatchback
5366,Mercedes,Model B,1999,20000.0,124920.90583631671,Munich,2020-12-28 00:00:00,0.16010130463035474,2020,Premium,Model B,High,Wagon,Wagon
5367,Volkswagen,Model D,2000,10000.0,150000.0,Munich,2010-06-07 00:00:00,0.06666666666666667,2010,Mid-Range,Model D,Medium,SUV,Sport Utility
5368,Audi,Model A,2011,15000.0,200000.0,Cologne,2012-05-15 00:00:00,0.075,2012,Mid-Range,Model A,High,Sedan,Sedan
5369,Volkswagen,Model D,2013,10000.0,150000.0,Munich,2014-08-26 00:00:00,0.06666666666666667,2014,Mid-Range,Model D,Medium,Convertible,Convertible
5370,BMW,Model D,2010,25000.0,100000.0,Berlin,2010-05-29 00:00:00,0.25,2010,Premium,Model D,High,Hatchback,Hatchback
5371,Volkswagen,Model B,2005,5000.0,150000.0,Cologne,2011-04-16 00:00:00,0.03333333333333333,2011,Budget,Model B,Medium,Wagon,Wagon
5372,Ford,Model C,1991,20000.0,50000.0,Frankfurt,2018-12-16 00:00:00,0.4,2018,Premium,Model C,High,SUV,Sport Utility
5373,Audi,Model B,2004,25000.0,50000.0,Munich,2020-04-26 00:00:00,0.5,2020,Premium,Model B,High,Sedan,Sedan
5374,Volkswagen,Model D,2015,15000.0,200000.0,Hamburg,2015-09-01 00:00:00,0.075,2015,Mid-Range,Model D,High,Convertible,Convertible
5375,BMW,Model D,2019,5000.0,50000.0,Cologne,2017-10-23 00:00:00,0.1,2017,Budget,Model D,Medium,Hatchback,Hatchback
5376,Audi,Model A,1991,25000.0,50000.0,Hamburg,2022-09-08 00:00:00,0.5,2022,Premium,Model A,High,Wagon,Wagon
5377,BMW,Model A,2018,10000.0,150000.0,Frankfurt,2011-07-31 00:00:00,0.06666666666666667,2011,Mid-Range,Model A,Medium,SUV,Sport Utility
5378,Mercedes,Model D,1995,15000.0,150000.0,Frankfurt,2022-07-13 00:00:00,0.1,2022,Mid-Range,Model D,High,Sedan,Sedan
